,Lengths,Names,,,,,,,Totaal,Percentage
10589,98.27848396,5_d55a7bed5be8234a161e0b54dcfd50a6.mid,,,,,,,,
10590,47.72959242,5_d5a44d45e0dba120422be40700afef5d.mid,,,,,,,,
10591,37.40910151,5_d5da023168e6875ca2633a69a27af3f3.mid,,,,,,,,
10592,167.4077238,5_d5de71dcf8838c78ebc4ddcc35244982.mid,,,,,,,,
10593,94.44741352,5_d5f19ef3ed24c3074c7ed60b18df1242.mid,,,,,,,,
10594,17.67290694,5_d67e4488305193f286fd6789a87ecb33.mid,,,,,,,,
10595,78.54999345,5_d6ad04150a7447f4094441c0041363ba.mid,,,,,,,,
10596,194.1236774,5_d6c1c37f96643d8fbdac81dcf7feff37.mid,,,,,,,,
10597,67.06246647,5_d6d98de4cdea3095a58e5dbb985573f6.mid,,,,,,,,
10598,39.61688174,5_d758e5966efa7e04578aa789071eaec5.mid,,,,,,,,
10599,390.0104167,5_d75efe97cbecea40142f3986bc3a7ebb.mid,,,,,,,,
10600,56.25244141,5_d79f150c6aaffc3dd11ad47faaba91e3.mid,,,,,,,,
10601,10.07295742,5_d7d7a0e87e0bf8960f822f2518d8d716.mid,,,,,,,,
10602,68.6466383,5_d7e9614097bfa38eb6eac6e04d7a1e93.mid,,,,,,,,
10603,98.33670722,5_d7f2a991dccbc615032279310f7d76a6.mid,,,,,,,,
10604,40.00108612,5_d8203b92622821eec0fa663686d76f9f.mid,,,,,,,,
10605,49.22119141,5_d820ae65d08c7e813da0d287f5485b7a.mid,,,,,,,,
10606,7.682,5_d8ab0a4a22218b6d7679088a7042ec7d.mid,,,,,,,,
10607,99.23307384,5_d8ce53b25f193ac9343a06bc6a70e437.mid,,,,,,,,
10608,39.72369947,5_d8e7cebc80b5b192beaee0b3ae92be84.mid,,,,,,,,
10609,98.82531823,5_d9185d08e9caedf70a75b26bfc254c8f.mid,,,,,,,,
10610,48.53091936,5_d96d57040ae5d39970fa0a64adb8675e.mid,,,,,,,,
10611,39.99579334,5_d9982a9d2646f81b2d76b5d1d400bd5f.mid,,,,,,,,
10612,97.40655844,5_d998781090f72becad67246baf90ad87.mid,,,,,,,,
10613,39.85698762,5_d9cd1d9ad2bc0b20825bc3a7dbf8796a.mid,,,,,,,,
10614,88.8025,5_d9e24c36c4ba6014b2873128c9187698.mid,,,,,,,,
10615,48.81489164,5_d9f33cf07d5e53a082c80bff649c1e1e.mid,,,,,,,,
10616,46.32577779,5_da3585e826e4ce7658fc91547c676aa1.mid,,,,,,,,
10617,39.91370367,5_dac7d87044c59856f33695a26e86e98d.mid,,,,,,,,
10618,39.97674574,5_db1918aa33424f55e3b6a65b1e5ad6f1.mid,,,,,,,,
10619,97.40655844,5_db28183628756b0cd266597797f36c75.mid,,,,,,,,
10620,39.82496,5_db3ea36e84461c933665ead077a30c67.mid,,,,,,,,
10621,50.00142096,5_db5b86eaad1bcdf62080bb8ee8ebfbd2.mid,,,,,,,,
10622,135.0078125,5_db82a4ac0bb2d59e07da8d98e7ef6d1f.mid,,,,,,,,
10623,50.00130208,5_db85cf38e54b2fba45f6f8ec5cb9e64a.mid,,,,,,,,
10624,56.00833333,5_db8c34814925059bed712cc10c2a41b6.mid,,,,,,,,
10625,155.5603096,5_dbb7aa07a99bb9497a0afe55630898c9.mid,,,,,,,,
10626,158.9842407,5_dbda2b2611ca39c90cc80ae2ad47aae4.mid,,,,,,,,
10627,49.62525481,5_dbe7710b271828c4311208c253aab596.mid,,,,,,,,
10628,154.6984415,5_dbf28ba0c3da8487a9c8b38825753000.mid,,,,,,,,
10629,35.059598,5_dbfc0fb1fd429a8557b474799ceeb36d.mid,,,,,,,,
10630,11.92735294,5_dc004619c7b1f9c59ecf151caf9959d0.mid,,,,,,,,
10631,38.40666667,5_dc0f2df9cb6a06660304d8482a63d4c1.mid,,,,,,,,
10632,143.2896409,5_dc565d4abe6d55044c52f8c0c164e520.mid,,,,,,,,
10633,138.69387,5_dc690d23b29c9174fbf8140963a96c9a.mid,,,,,,,,
10634,109.06168,5_dc8aefaf5df4741186cbb158a4c6f0e0.mid,,,,,,,,
10635,99.06806604,5_dcb9c4feaede03f3e922c904998f7a0b.mid,,,,,,,,
10636,158.405,5_dd432843526cb0a4ddd4bda2814856ec.mid,,,,,,,,
10637,195.0052083,5_dd652e9eee56252d91931a76245033d0.mid,,,,,,,,
10638,39.91964359,5_dd837d6de68989bb1dbe325485d7da0f.mid,,,,,,,,
10639,16.945752,5_dd8797e2b72e3cebd8290037fe5f3f8e.mid,,,,,,,,
10640,39.82801879,5_dd8e757f5f4534fe41f17f695490a2a0.mid,,,,,,,,
10641,48.16213335,5_dda38d77a8b16020134139513bdc4477.mid,,,,,,,,
10642,158.7137203,5_de9c34055bfbc50e244b6343fb17e944.mid,,,,,,,,
10643,79.35686013,5_deb52c630d7c43d30389a26a6cc9a7b8.mid,,,,,,,,
10644,49.99959367,5_deb9a3881a85855500d2ab21ad77357c.mid,,,,,,,,
10645,50.00123609,5_ded3631bcf62c983fc1c910154eb874d.mid,,,,,,,,
10646,10.07277073,5_df0ca3c03cd8b1c83cfa394fa1a3f369.mid,,,,,,,,
10647,74.12128647,5_df8cd28ac63b43c5f0ad0ec40d764a6d.mid,,,,,,,,
10648,53.32011778,5_df9809dfee137e574ff371f1fa9db990.mid,,,,,,,,
10649,48.75130208,5_dfb2fd0a86f6bc1bd6ea27c1c400075e.mid,,,,,,,,
10650,62.4025,5_dfd7b3138bb621fde00566385445f12e.mid,,,,,,,,
10651,132.5191144,5_e0027ee77ffdbe7293f47a4690792c84.mid,,,,,,,,
10652,98.4025,5_e0100062a4eaffcc6a7880c07927de2d.mid,,,,,,,,
10653,48.81496621,5_e0333cb47b3dc06dfa1f94da42c9682e.mid,,,,,,,,
10654,7.2025,5_e09376d72937d4574f3f9f23a2e5e71c.mid,,,,,,,,
10655,39.94485617,5_e09db4893448cdf9d46c5e9d01b2795b.mid,,,,,,,,
10656,48.75130208,5_e0d8442f0dcdef936f75ffcb6fcbd24e.mid,,,,,,,,
10657,48.16213335,5_e0f71d5d81a82d257a750d5fa32e5002.mid,,,,,,,,
10658,26.31308594,5_e1227aaa44044a788093f39f7a0cccff.mid,,,,,,,,
10659,24.005,5_e1406077766eea93f1a22f38042348c8.mid,,,,,,,,
10660,24.93909467,5_e167acdb43a595a334ead5774c11bc18.mid,,,,,,,,
10661,26.73528876,5_e16984d31ae3026180dcb8569e7c3b6f.mid,,,,,,,,
10662,97.62353786,5_e19b3da2efc6d0672cc0d9843621fcb8.mid,,,,,,,,
10663,27.23235016,5_e1ca09e5994c1e23c16c77b1dffce9b5.mid,,,,,,,,
10664,27.867576,5_e2184efa9889bf60700a231a448fee34.mid,,,,,,,,
10665,63.64103484,5_e22c873f1bef383e7da1588d07a91d08.mid,,,,,,,,
10666,39.93854167,5_e26e98632b52a60ea1522b5773e99ecd.mid,,,,,,,,
10667,49.68847656,5_e2adc8b6450257484b277673564edb93.mid,,,,,,,,
10668,50.00094674,5_e2bec8888eada3ab36ce8c5c2dd24134.mid,,,,,,,,
10669,42.50945681,5_e2cf4af806d0947485b7fe425f9ca0ca.mid,,,,,,,,
10670,48.65000766,5_e2d4cdbbb6fe11229a4e319ef46b98e5.mid,,,,,,,,
10671,125.4031512,5_e2d6ddfc5d6d3d835b54c09a740422fb.mid,,,,,,,,
10672,115.0052083,5_e2e3642b0097e8e4663f2ff8b3aa0761.mid,,,,,,,,
10673,70.59275558,5_e2e7307f62609c65015afb15e53d9bfc.mid,,,,,,,,
10674,167.4077238,5_e30de00f90852fd1664e66e6a8a87bcd.mid,,,,,,,,
10675,49.69550368,5_e3598c6f2f6725a7e3962f5d56e58c50.mid,,,,,,,,
10676,12.90658021,5_e388943a1071ed51ba9220309eb12ac5.mid,,,,,,,,
10677,389.2061719,5_e3b851a35358afdc7b55968c235d448e.mid,,,,,,,,
10678,26.31308594,5_e453a6be2d9411803a73a4840997f53e.mid,,,,,,,,
10679,10.4356738,5_e4676750d08785206e5980e7a61e2b93.mid,,,,,,,,
10680,25.3687689,5_e4afb10566aa120521f82531db2196fc.mid,,,,,,,,
10681,33.10559517,5_e4e8fc2fa7ffb58d7cb43dcc7faab05a.mid,,,,,,,,
10682,42.30002177,5_e4ef3a8ccb3ca53221cb6bdb876d13fe.mid,,,,,,,,
10683,96.0036077,5_e55ea32fb77038428381d39386c10158.mid,,,,,,,,
10684,34.54047362,5_e5a5c2a78db32c3edddf5acb94e90b14.mid,,,,,,,,
10685,3.281264892,5_e60123b3bedfec66b5cc32be24d2d60d.mid,,,,,,,,
10686,200.0054306,5_e61b067e2aadfc39daedb011081797ba.mid,,,,,,,,
10687,124.805,5_e6739b03d238a16ed7d0af10063c35d7.mid,,,,,,,,
10688,49.68847656,5_e6a86cc63aaa299369e6d2b8717f47ce.mid,,,,,,,,
10689,23.46815629,5_e6ac50a57f6bb57d041f8408da20dca7.mid,,,,,,,,
10690,157.6156033,5_e6b60cc261a9dc38a951b63e92ee5b93.mid,,,,,,,,
10691,39.98430645,5_e728d619fbedb01d449471502ba5830d.mid,,,,,,,,
10692,144.8328679,5_e73806d54fa0e8a06a08f884616ad42b.mid,,,,,,,,
10693,194.1236774,5_e7c0c3a8501345f1d6e9691d6a577a90.mid,,,,,,,,
10694,527.2445055,5_e7d102adf6cbc2bb5adb9bddc0f0adce.mid,,,,,,,,
10695,393.61,5_e7ffa78388501b2a2954afe918a1fe9d.mid,,,,,,,,
10696,32.45020751,5_e85082f0cc676ebae0fedb8dcb02390e.mid,,,,,,,,
10697,52.805,5_e8e01a852938010b113963a6f188a623.mid,,,,,,,,
10698,92.98404267,5_e91bbcfb1d430e5218292487780e093d.mid,,,,,,,,
10699,12.00208333,5_e9c3c9385330549462ef2c0cc09ec86c.mid,,,,,,,,
10700,97.40655844,5_ea14b84d59549f76d8652e0b97bb7a35.mid,,,,,,,,
10701,48.16213335,5_eaa4b3b3b980fe272fb22bed83fabb7d.mid,,,,,,,,
10702,98.82715647,5_ead8c86b69f9fb7cb1b28bf31de17f67.mid,,,,,,,,
10703,39.82818034,5_eaf45c97964da893d5c9b2f0171fa8d1.mid,,,,,,,,
10704,196.951221,5_eb125e4c8ddf36ff026a8fc8543a8d45.mid,,,,,,,,
10705,37.06053823,5_eb39e003c4a20aa20a5f933884432840.mid,,,,,,,,
10706,48.2157601,5_eb7a0d43132e3e59d45d04a6c1d0d012.mid,,,,,,,,
10707,46.97130578,5_eb9298cea645d5f0fc4d6e5bfc477b5b.mid,,,,,,,,
10708,98.50975209,5_eb9a079bc95967303dfe8bfbcce21f48.mid,,,,,,,,
10709,45.88403823,5_ebc5edd3c533092d32461eee4dfe6586.mid,,,,,,,,
10710,55.05153394,5_ebca589e568e9823c0f5a1a9dd6097a7.mid,,,,,,,,
10711,158.5758083,5_ebd1da8c8b3b881dabc7c4bd4ff861cb.mid,,,,,,,,
10712,153.0052461,5_ec43c30dbf2b600f58e0a9f81d5abc9b.mid,,,,,,,,
10713,376.5920887,5_ec44d810ddcc6e424ef21f22734677ed.mid,,,,,,,,
10714,80.00416667,5_ec6c951accddca15cdbc0c32ab53353a.mid,,,,,,,,
10715,18.90635565,5_ecd93f9bcab96b78aabe75634b66453e.mid,,,,,,,,
10716,271.5654565,5_ece10bef842e8f76ddc0649b43708d20.mid,,,,,,,,
10717,150.0052083,5_ed29076f6fa0c28c217f897e533d8488.mid,,,,,,,,
10718,39.77798807,5_ed83e534ba27636b9a51d7fdc4dad35d.mid,,,,,,,,
10719,10.48711357,5_eda08b9904c05b545fce7ef19bd302a5.mid,,,,,,,,
10720,22.79316486,5_ee104b49682f3656d7ff727e7c90bdee.mid,,,,,,,,
10721,40.00088592,5_ee42bce8313c6855f268d057e17813e3.mid,,,,,,,,
10722,167.413484,5_ee5169dde2c1c2c3a36972cf4cc25e28.mid,,,,,,,,
10723,24.28668206,5_ee6e5bd2d31f84e9f7368ec601f506a1.mid,,,,,,,,
10724,40.00103649,5_ee723216d5fed8392a53c7e95a1795e1.mid,,,,,,,,
10725,63.16108947,5_ee89277c5269ffc7932f4be0f9039555.mid,,,,,,,,
10726,137.5987713,5_eeec9e0854c65dff42bbc356b45a619a.mid,,,,,,,,
10727,39.82090815,5_eef79cd85bfc5f04cfea91514aca42fc.mid,,,,,,,,
10728,47.52817952,5_ef226881e32259c6c541410ac070874a.mid,,,,,,,,
10729,159.0885051,5_ef27bf9cac96327ac042945f727e3d3e.mid,,,,,,,,
10730,107.8488021,5_ef3c2787b3a9466751c009354b8de10a.mid,,,,,,,,
10731,3.277097828,5_ef411736365d7e7fba1ffcf2d324b8db.mid,,,,,,,,
10732,7.377703802,5_ef5f31c6c0eeed3654c4ba1c351309b7.mid,,,,,,,,
10733,39.54166667,5_ef78dfa4bf9fe79480ce4f1d180bc55c.mid,,,,,,,,
10734,24.00416667,5_ef832c199533226cb74d99d203fc61dc.mid,,,,,,,,
10735,12.60767605,5_ef9a9857e0fc6cc1ec25687869216692.mid,,,,,,,,
10736,39.80838812,5_efa29153d41d4b2b76480a1c65c18e11.mid,,,,,,,,
10737,39.94749578,5_efb5662271107e60f46b65ecb3210280.mid,,,,,,,,
10738,39.8864705,5_efd59cec442ff18eb75de9d3c29cf893.mid,,,,,,,,
10739,28.62681773,5_f052c5007ee6ff31fe5f9e8990de3741.mid,,,,,,,,
10740,20.88276089,5_f08904ae1345338f898a7f34e83b70ae.mid,,,,,,,,
10741,49.41357823,5_f0bc23100392fc56ecfc7e0dd218cc10.mid,,,,,,,,
10742,159.2349905,5_f0ea19eaf2c8b4c1e5b503dd371472c9.mid,,,,,,,,
10743,13.71516486,5_f0ec6e0807c318cc07196227ec26cd8f.mid,,,,,,,,
10744,168.9587999,5_f12843fba95c39240721d4f22884b68e.mid,,,,,,,,
10745,97.22519352,5_f12aa9bf1a3a50886453ca75d7590628.mid,,,,,,,,
10746,138.69387,5_f1508f5a65b6e91d5c86fdf303c6c489.mid,,,,,,,,
10747,159.2349905,5_f16994892c0627ab2f450a1ca0c54b6d.mid,,,,,,,,
10748,49.6293988,5_f191a4c1c0bbbbfa53bf7b2af53c8931.mid,,,,,,,,
10749,592.0166667,5_f19bdcf3929fe16cbae48d661791819b.mid,,,,,,,,
10750,80.01666667,5_f1cdb33ee2cdbecf3288008a82c7f38c.mid,,,,,,,,
10751,46.00208333,5_f1d70316edc46c828a95d6f3f441b57c.mid,,,,,,,,
10752,48.75195313,5_f21bf1579bf1f1fae70e2f2dc4a92930.mid,,,,,,,,
10753,39.99997267,5_f2d67ffcacd03851f7bda224bd72a2fa.mid,,,,,,,,
10754,39.91102152,5_f2d791661d12a78a76abe370ce67a3d2.mid,,,,,,,,
10755,160.0035437,5_f2ebd2d0f61aad8ae3f7798296205c60.mid,,,,,,,,
10756,376.5920887,5_f31a831e6cc1e04cc5b403de839182db.mid,,,,,,,,
10757,160.0035437,5_f33c2b046efe9dccff483ff86792e08a.mid,,,,,,,,
10758,100.0043003,5_f33dd2345e1d430f41dae1b693681e9c.mid,,,,,,,,
10759,48.0788782,5_f35428bf0b3d96a6841d3c84efdc1bab.mid,,,,,,,,
10760,72.00416667,5_f36077de09efc0409790258b6e501f85.mid,,,,,,,,
10761,624.0166667,5_f362b2a13e96559350adb498993427e6.mid,,,,,,,,
10762,39.99540237,5_f36b8a7bda1641ab824186bbebb04869.mid,,,,,,,,
10763,48.75130208,5_f3d64f579310599199cc0c5737b311f1.mid,,,,,,,,
10764,39.746875,5_f3f6a26d31dc5718140e400c6eb90d29.mid,,,,,,,,
10765,89.39715407,5_f415b75d17c36b070897f9a5c5142bc3.mid,,,,,,,,
10766,48.83776122,5_f4523fd3bf83061f1b28d351739b6cff.mid,,,,,,,,
10767,36.10247969,5_f478f7a62006a5b935cc05a103f11a44.mid,,,,,,,,
10768,182.9959116,5_f47ec7bc5c61d8291795a0484f9aa565.mid,,,,,,,,
10769,26.20056948,5_f4b62525caec217f14bc6f4cd73baf86.mid,,,,,,,,
10770,167.5266638,5_f4bf0faf3ba6bd95034db351acded0c2.mid,,,,,,,,
10771,2.666408463,5_f575a32c4433c669b8e3c793c91e23d1.mid,,,,,,,,
10772,50.00053005,5_f5d27aafa3e4f161999b306fe1d0a81c.mid,,,,,,,,
10773,39.961,5_f5d77bf1b61daf622e39b3dcb2435ae6.mid,,,,,,,,
10774,105.3719056,5_f6272ab71f5ad21f83a742aaddc9ede4.mid,,,,,,,,
10775,39.746875,5_f63445223dc32834de06d5d0b87137ff.mid,,,,,,,,
10776,154.6722996,5_f665cf5f5e524488f096f20dea330243.mid,,,,,,,,
10777,49.56570867,5_f669db868684ad8bf225742670340d0b.mid,,,,,,,,
10778,23.69244369,5_f6c93ed433242bf0377bb5f34a01cdf0.mid,,,,,,,,
10779,79.38645908,5_f6cd576281773ee3f8a50160118bf0f0.mid,,,,,,,,
10780,194.450387,5_f6e20a78f30b9ad5497b7ea97fb5fa09.mid,,,,,,,,
10781,10.48711357,5_f7fae0faf455cfe3249f08c81b6a74b8.mid,,,,,,,,
10782,422.1902203,5_f84c3b256e329d8390f7057a4897df84.mid,,,,,,,,
10783,91.2025,5_f84d75a6d411319da51fcf0324c02bde.mid,,,,,,,,
10784,74.12128647,5_f853517ee9f3765bf2073913cc9089a2.mid,,,,,,,,
10785,10.62125,5_f8d897948c39b44d055e14bf6dfe0e49.mid,,,,,,,,
10786,78.62278717,5_f8d95b925056420f09d69bdad9ffeb1f.mid,,,,,,,,
10787,96.55529195,5_f909097ca8c9a42ed7ac093e10560a19.mid,,,,,,,,
10788,13.43376284,5_f91b0bb76221cd5001aa992142a32fc3.mid,,,,,,,,
10789,63.16118947,5_f9540ff721c282dc027ded1a564bf460.mid,,,,,,,,
10790,49.41343823,5_f96bc1b7c0ddcbf07d47d87475dca92c.mid,,,,,,,,
10791,78.85958295,5_f9cac875dbbdb678ab48c6286a62bd06.mid,,,,,,,,
10792,376.5920872,5_fa3c265a77b0c04e50ed3ac8ba0dc840.mid,,,,,,,,
10793,7.008208408,5_fa67f31872167febac9ab57b4900cdad.mid,,,,,,,,
10794,98.27848396,5_fae3b961d4b0eed2196f83aa3f7b0272.mid,,,,,,,,
10795,10.07305077,5_fae850f4a84731cd76d1a5c8ea3dd21f.mid,,,,,,,,
10796,39.84765625,5_fb0e800b14fa1f7d3ab6bf3cbcb5c901.mid,,,,,,,,
10797,79.26838958,5_fb5e9d7b8e48933dbdbf695943d9230f.mid,,,,,,,,
10798,20.37788268,5_fba89ce9cf6409520ce8cd64c07105e0.mid,,,,,,,,
10799,24.00416667,5_fbe8f8be3f463de6e2f79b0b12050485.mid,,,,,,,,
10800,217.5129243,5_fbfb44110c09b09c6d87992490dd4af0.mid,,,,,,,,
10801,158.5758083,5_fc41fc6b99548930bbc22070d96042d4.mid,,,,,,,,
10802,100.0043003,5_fc47c44c2551b7982d405a72f015bce2.mid,,,,,,,,
10803,26.73529577,5_fc5fd8ac04b0bcbc24fb1323663b81db.mid,,,,,,,,
10804,10.8759442,5_fc83fc7ee3a73900da39ab9c4bbf53d8.mid,,,,,,,,
10805,217.5129243,5_fc8af6f65f06eef261292e97c8976939.mid,,,,,,,,
10806,109.1300217,5_fc8c990033716def38ea8ccb7636397e.mid,,,,,,,,
10807,39.88997876,5_fcb86d93d6c3d1bc1daaae13cb38ea88.mid,,,,,,,,
10808,158.405,5_fcbb57af735a0bb6df15aa38ce4fd899.mid,,,,,,,,
10809,39.77313172,5_fcbe6f5b7e0c90688e7e80739d8c9678.mid,,,,,,,,
10810,9.724536065,5_fcfb25517728da968e43bf919cb024f4.mid,,,,,,,,
10811,160.0041667,5_fd5d5af57a5162aa7364b989bcc110dd.mid,,,,,,,,
10812,191.6752706,5_fd8f840b9f29518438f8b0a76ce0b0a8.mid,,,,,,,,
10813,65.62988281,5_fdfd06b634a5af952aa1b571ab01b861.mid,,,,,,,,
10814,48.64074589,5_fe0069c8152ecc2d6e97a4fa804b997e.mid,,,,,,,,
10815,49.47886208,5_fe06fda67375940d5635fbf704685cfe.mid,,,,,,,,
10816,39.98256771,5_fe7e1b337380f5df424a2c7f531794cc.mid,,,,,,,,
10817,195.0052083,5_feb0a94081c71245c0776044056e8fb0.mid,,,,,,,,
10818,3.278568854,5_fed51570ad794abe60799178fb718e43.mid,,,,,,,,
10819,157.8151053,5_fef00498944bba0050ff408be560a4b0.mid,,,,,,,,
10820,24.00416667,5_ff04931e37a18b54760fd07288fe130f.mid,,,,,,,,
10821,39.27730546,5_ff3f4076ecdb19268742a5d6505f9485.mid,,,,,,,,
10822,24.6845936,5_ff8163483bfde759f8af669b122a22ed.mid,,,,,,,,
10823,22.97562434,5_ffeef72ce8880124a28ec46df8ed0745.mid,,,,,,,,
10824,39.81911957,5_haydn_35_1.mid,,,,,,,,
10825,39.91748449,5_haydn_43_1.mid,,,,,,,,
10826,39.63084247,5_haydn_43_3.mid,,,,,,,,
10827,39.89395751,5_liz_et_trans8.mid,,,,,,,,
10828,47.50130208,5_MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--7.midi,,,,,,,,
10829,47.50130208,5_MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--8.midi,,,,,,,,
10830,39.82708333,5_MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--4.midi,,,,,,,,
10831,48.75130208,5_MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--3.midi,,,,,,,,
10832,39.94375,5_MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--3.midi,,,,,,,,
10833,48.75130208,5_MIDI-Unprocessed_07_R1_2009_01-03_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_03_WAV.midi,,,,,,,,
10834,48.75130208,5_MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--3.midi,,,,,,,,
10835,48.75130208,5_MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_01_WAV.midi,,,,,,,,
10836,48.75130208,5_MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--4.midi,,,,,,,,
10837,47.50130208,5_MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_02_WAV.midi,,,,,,,,
10838,49.37630208,5_MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_02_WAV.midi,,,,,,,,
10839,47.50130208,5_MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_04_WAV.midi,,,,,,,,
10840,47.50130208,5_MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_03_Track03_wav.midi,,,,,,,,
10841,48.75130208,5_MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_03_WAV.midi,,,,,,,,
10842,46.25130208,5_MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_01_Track01_wav.midi,,,,,,,,
10843,47.50130208,5_MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_01_WAV.midi,,,,,,,,
10844,48.75130208,5_MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_01_WAV.midi,,,,,,,,
10845,48.75130208,5_MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_07_Track07_wav.midi,,,,,,,,
10846,39.990625,5_MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--4.midi,,,,,,,,
10847,39.85729167,5_MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--2.midi,,,,,,,,
10848,39.95416667,5_MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--4.midi,,,,,,,,
10849,48.75130208,5_MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--5.midi,,,,,,,,
10850,46.25130208,5_MIDI-Unprocessed_Schubert10-12_MID--AUDIO_20_R2_2018_wav.midi,,,,,,,,
10851,39.934375,5_MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_05_Track05_wav--1.midi,,,,,,,,
10852,48.75130208,5_ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--1.midi,,,,,,,,
10853,45.00130208,5_ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--3.midi,,,,,,,,
10854,47.50130208,5_ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.midi,,,,,,,,
10855,48.75130208,5_ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--1.midi,,,,,,,,
10856,47.50130208,5_ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--3.midi,,,,,,,,
10857,49.37630208,5_ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_11_R2_2013_wav--3.midi,,,,,,,,
10858,39.95833333,5_ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--1.midi,,,,,,,,
10859,47.50130208,5_ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--2.midi,,,,,,,,
10860,48.75130208,5_ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--3.midi,,,,,,,,
10861,47.50130208,5_ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--3.midi,,,,,,,,
10862,39.93501708,5_pathetique_1.mid,,,,,,,,
10863,39.96381739,5_schub_d760_1.mid,,,,,,,,
10864,39.65931447,5_schum_abegg.mid,,,,,,,,
10865,48.75130208,61_MIDI-UNPROCESSED_04-07-08-10-12-15-17_R2_2014_MID--AUDIO_12_R2_2014_wav.midi,,,,,,,,
10866,41.25130208,62_MIDI-Unprocessed_17_R1_2009_04_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_04_WAV.midi,,,,,,,,
10867,195.7957589,6_00320bf9cdaa0dba4ea9511f2dd34add.mid,,,,,,,,
10868,48.01666667,6_009a0693fee19de5f5fdc277ee119493.mid,,,,,,,,
10869,39.70888886,6_01a34157cee3d9a77591bebeaf2aa1f3.mid,,,,,,,,
10870,94.74087184,6_01cf62a7509fcafece5a9004b24ae536.mid,,,,,,,,
10871,26.43618947,6_02282afc826d003cdd8e057ef8b56007.mid,,,,,,,,
10872,37.88032828,6_0276b6e8e66ec2b1114cd1dfb1369c31.mid,,,,,,,,
10873,55.26592123,6_027ae7bbb7b2a213ba5a16cadd9ea9d7.mid,,,,,,,,
10874,17.44306124,6_041ea9c1df8b4163256c8a8a3ffb04dd.mid,,,,,,,,
10875,3.762151273,6_046aeb5929ec9aaf3ecce8effde698bf.mid,,,,,,,,
10876,18.75130208,6_049b749c0bcfbb040599249d5d4dd16e.mid,,,,,,,,
10877,159.1987366,6_059c7978ca3df9d1da5d960adb7e6c1e.mid,,,,,,,,
10878,68.711244,6_062ea3f1012ba0e265dc1b12876f4509.mid,,,,,,,,
10879,48.71923547,6_063987dbcdd688a2556f795170eacf5c.mid,,,,,,,,
10880,60.00833333,6_06c016fdb561183bf5198e9a5a0da8b9.mid,,,,,,,,
10881,39.96321531,6_06ee91b8eb3cb7e215097ff6bc752467.mid,,,,,,,,
10882,8.757423675,6_071d66b04d5108ab4f24ef464ec4cdb1.mid,,,,,,,,
10883,30.92400754,6_074a0ad692d0b8b570cd35ec912bd829.mid,,,,,,,,
